login_time,session_len,user
55660.1482137,394.9820394,1.0
52504.8487019,2574.29307389,1.0
47919.4818842,55.788881015,1.0
48234.4611916,69.9005876142,1.0
49968.6807205,516.587252182,1.0
53419.4595511,728.130553402,1.0
50211.4950126,15.3224001854,1.0
54962.6581629,82.4509098144,1.0
52468.0206157,1083.04741384,1.0
46106.396633,234.136848931,1.0
58239.5884332,520.057526572,1.0
41001.248355,110.396891585,1.0
53268.156015,397.368371056,1.0
52544.342712,618.960906732,1.0
49764.2333503,659.805259981,1.0
58691.1294277,289.276290315,1.0
52032.9443893,23.2214814499,1.0
50895.3566244,482.8464407,1.0
53515.3126788,83.8590702686,1.0
48091.8342484,7.40010818178,1.0
47585.1921131,293.254596616,1.0
50840.2542343,826.408177631,1.0
46599.8046846,522.170888059,1.0
53713.011214,311.685718375,1.0
54282.1778104,360.842012293,1.0
49517.9886037,113.539317142,1.0
46397.910217,34.423764958,1.0
53985.390099,40.5024657087,1.0
54683.0243375,181.955450921,1.0
50541.2118157,415.450487897,1.0
54916.2835147,34.8315673982,1.0
57191.2562578,66.6510286799,1.0
51306.6674855,128.192264724,1.0
57140.7719974,29.6334515354,1.0
56136.5059703,547.096901288,1.0
51984.2935759,174.323398821,1.0
45933.2265866,355.56065615,1.0
39405.8296785,496.170427532,1.0
51672.5207021,258.753491902,1.0
50321.2337245,129.56304608,1.0
55938.4644512,918.012028705,1.0
46347.2584334,866.8088916,1.0
55269.9185602,1554.73442192,1.0
56240.1084865,22.1352190745,1.0
57427.4057595,888.099755368,1.0
47950.0642245,37.197436665,1.0
54280.4486156,283.922267968,1.0
54327.4567748,321.326824201,1.0
46354.5388243,44.5507155776,1.0
49678.2232224,89.8293567189,1.0
42469.3756769,841.451038727,1.0
45241.7680987,689.551517073,1.0
56475.8414351,46.1059521396,1.0
48335.3627739,438.598947944,1.0
49133.1559496,241.261455337,1.0
45776.5109922,0.506944239893,1.0
59147.6355177,744.395579629,1.0
52323.6218642,395.322594426,1.0
49579.2208874,711.35254199,1.0
41619.0105716,96.5926455692,1.0
48228.6466601,130.201504987,1.0
51005.3377521,10.6827305768,1.0
44119.8259175,873.426464912,1.0
46445.5586263,216.407493965,1.0
48128.9327397,79.2296747463,1.0
46749.2978675,1019.73558514,1.0
41055.9282548,146.637697867,1.0
53125.7179898,990.713959125,1.0
49845.5618832,1000.03231116,1.0
46862.9865181,504.565550898,1.0
51402.9466104,633.235473798,1.0
51859.0766941,996.968001663,1.0
49209.9405636,519.385106444,1.0
45396.1894152,662.887495487,1.0
58197.9987717,424.856937628,1.0
49506.0686085,263.101465427,1.0
52883.6711086,166.003199955,1.0
48542.3819191,47.4725534701,1.0
50281.0089047,43.3614891134,1.0
51724.2187523,713.20223088,1.0
48276.2354748,381.91608777,1.0
54456.568805,219.857921291,1.0
49535.9263853,186.739947746,1.0
52529.7604024,20.2465726786,1.0
46809.3374162,140.572814269,1.0
52525.1525278,644.75990902,1.0
47360.022486,231.651542132,1.0
47718.9238044,222.098624295,1.0
52009.3556134,782.209286487,1.0
49571.2094972,83.9465115653,1.0
54080.3436113,92.9680109355,1.0
60854.1981053,39.5650498915,1.0
50747.4098084,209.716587583,1.0
46085.3303032,935.816079565,1.0
58347.2654419,564.861667835,1.0
51558.8839419,29.8523679405,1.0
42043.7684919,286.325800586,1.0
52594.0559598,217.009446841,1.0
52672.5658358,45.0818259743,1.0
59373.1830637,929.875864404,1.0
53551.3591595,13.3477684991,1.0
48358.7490921,194.543180821,1.0
56897.1437417,162.031585379,1.0
51722.6023548,1267.50470749,1.0
48787.9157622,106.345457331,1.0
53610.9328067,185.685253809,1.0
39390.3473458,87.0343216347,1.0
47385.7314663,84.3983157041,1.0
58454.0802132,63.4244899827,1.0
49051.7702721,143.274232,1.0
54957.8192743,130.573448987,1.0
53754.2262396,55.208010224,1.0
51096.8642935,300.757678226,1.0
52090.677675,108.426641636,1.0
57172.1153148,3.23761412359,1.0
54895.8718621,267.951128634,1.0
48282.1341414,30.7254482279,1.0
49109.3245489,5.23829844154,1.0
43465.6634844,1521.04430987,1.0
49228.6029107,491.241969103,1.0
47738.1725587,187.715967785,1.0
46509.6987008,768.254889799,1.0
50048.8666995,133.970399679,1.0
53784.7460989,48.1080560938,1.0
49744.148746,659.629718877,1.0
45611.0390868,271.936667679,1.0
53187.6197578,95.8979806585,1.0
57680.3914196,48.9960231588,1.0
50497.2868454,544.047302978,1.0
57586.1928073,257.49600865,1.0
46772.218327,186.844286492,1.0
50626.378685,15.3508861283,1.0
48176.3256792,493.923894417,1.0
48716.2355985,27.9915093485,1.0
45793.4170177,114.275956014,1.0
55219.4229318,17.3526339101,1.0
56102.6966076,632.27251532,1.0
49196.12623,611.925463274,1.0
53610.9128333,480.157464249,1.0
49579.2715447,127.103934027,1.0
41868.4847525,71.9045218936,1.0
50100.4638667,811.201104591,1.0
53866.764861,528.906763652,1.0
48297.6811601,1370.93200701,1.0
59329.4399129,209.289855721,1.0
51157.5715661,999.064856885,1.0
52077.7451014,130.795004491,1.0
48205.7375755,379.954652351,1.0
53565.7458628,405.650520436,1.0
49336.6960934,268.79893854,1.0
53785.2501825,11.9634477003,1.0
41406.4699648,15.8936300354,1.0
55705.422367,286.107106666,1.0
53020.2465569,750.489002329,1.0
48369.6178453,63.0060533184,1.0
54090.8259662,218.585336156,1.0
55544.2455773,212.654172554,1.0
49866.8000057,200.371990679,1.0
55388.9081036,519.661591176,1.0
42543.6997402,441.564004736,1.0
48011.976678,260.918824384,1.0
52772.0860656,221.963069051,1.0
52251.2915757,8.0026838519,1.0
57138.5896889,194.430073106,1.0
53254.8740036,1062.09075605,1.0
47943.7282819,60.1160714602,1.0
48613.1066082,218.64808768,1.0
51795.832059,133.926100355,1.0
40565.135951,13.9563094756,1.0
40231.8783633,1601.63824032,1.0
56084.3567512,185.658038467,1.0
46379.3571971,382.150703037,1.0
45628.38421,382.328051414,1.0
51958.7471339,1121.03076381,1.0
52469.7780817,197.102593322,1.0
54443.289416,856.650872523,1.0
51215.1302286,379.187502275,1.0
58418.817112,86.2565918956,1.0
49197.7251574,177.999276097,1.0
44820.0893706,221.84942709,1.0
46602.1127431,146.855105245,1.0
58888.4309319,238.306434144,1.0
48105.8421278,108.061510486,1.0
54452.2216544,824.832948757,1.0
55239.5413383,41.4963315184,1.0
53588.18643,1.69961004744,1.0
51393.7780203,835.177001606,1.0
44686.0174631,941.206776147,1.0
46774.7539217,285.304883064,1.0
47276.6770726,257.735354336,1.0
55827.767028,527.590944104,1.0
52796.7824402,1136.13667076,1.0
50651.4770203,240.872578648,1.0
50780.8366383,386.690629509,1.0
51399.7428212,54.8666044093,1.0
45637.6624733,771.091416914,1.0
47028.3498794,102.842769728,1.0
49545.3498366,28.4709300271,1.0
49430.3388677,424.239737213,1.0
53010.1154008,626.753434361,1.0
60203.7257154,71.5656112977,1.0
44233.5236737,390.301818336,1.0
49457.5870021,58.9256668368,1.0
51369.8247862,112.816404743,1.0
56543.6279295,197.051829428,1.0
51384.3698902,576.105722137,1.0
50281.9827425,2020.80704956,1.0
44744.0914494,8.04895505974,1.0
48734.7804493,214.163991616,1.0
46912.9397042,726.424669801,1.0
52220.0490437,409.103433157,1.0
58326.4940696,332.913389481,1.0
54767.8842838,98.2848110972,1.0
49897.0685315,1464.88541917,1.0
53447.6882447,169.156034831,1.0
53319.0381659,5.73093186698,1.0
51571.5944772,430.823923564,1.0
48102.6615955,460.851859708,1.0
47963.8206821,39.1223271277,1.0
53852.6166722,228.666132908,1.0
52272.3292443,281.212978196,1.0
52604.4757763,91.2860221039,1.0
47964.1411629,18.5867082746,1.0
47694.1946507,149.876592441,1.0
48071.3072416,345.576114416,1.0
59284.2159778,272.587942393,1.0
58046.0532571,317.715596409,1.0
48921.7890585,120.116994148,1.0
47521.7031276,78.4555947409,1.0
61352.4183592,65.4575859044,1.0
53070.7406963,354.73776294,1.0
61221.7230366,239.347264869,1.0
50199.3774111,289.914705748,1.0
59500.444173,389.521996941,1.0
54747.1140972,413.658930767,1.0
47723.3151119,368.048430151,1.0
58251.0922918,308.424487695,1.0
51646.174865,76.5006420023,1.0
50017.1266934,50.9132469885,1.0
44947.8006829,141.948834952,1.0
45495.725368,5.85185520556,1.0
51056.8129837,168.313115529,1.0
52559.4510548,558.974817842,1.0
56276.398885,1090.41889008,1.0
50915.4055069,324.743569291,1.0
47889.8692449,480.856190905,1.0
48137.1210968,773.525736944,1.0
44605.0309021,2.15397565799,1.0
51397.5856736,278.515633644,1.0
49844.4171947,100.628521646,1.0
50800.1585138,366.431236081,1.0
58963.5394123,93.1127154493,1.0
58825.6803842,769.214585353,1.0
42844.7402148,584.203774154,1.0
61178.8202337,1931.37656098,1.0
58063.5597451,713.916745569,1.0
43697.0363743,1016.60068507,1.0
48523.2272946,1344.3210176,1.0
49550.8776582,7.17222245902,1.0
53536.4933773,225.399478047,1.0
48069.0249186,758.836173719,1.0
52844.3936517,18.1807779822,1.0
59172.8650082,1622.84906322,1.0
46295.8771666,281.954554755,1.0
52289.9501713,30.226974424,1.0
58045.231007,318.243906708,1.0
43249.1148847,1822.90135723,1.0
44114.0492055,24.8252382801,1.0
58089.7986839,59.469897173,1.0
48072.9967888,232.174150245,1.0
43519.7511147,153.338003577,1.0
52799.1084997,893.9377747,1.0
46705.9402041,378.258402177,1.0
58475.3718141,13.5854885352,1.0
48684.9343131,754.696931211,1.0
51890.2318928,288.434570709,1.0
52860.4633733,276.041709654,1.0
49982.8058516,26.2593709483,1.0
43173.867921,455.137011488,1.0
51423.3770728,154.897128724,1.0
51069.027222,234.941205532,1.0
51860.0520077,207.849814383,1.0
42847.8244111,274.166934823,1.0
45267.7685634,253.468235332,1.0
55990.3719285,343.357655069,1.0
43439.2617581,132.319598321,1.0
47605.2426056,178.669462973,1.0
53356.6962029,86.7270931334,1.0
54335.2195743,31.6624027129,1.0
48475.143397,154.810828238,1.0
57615.7372846,388.549313139,1.0
47677.1356864,462.014691426,1.0
54349.6696704,988.503822668,1.0
48595.2857911,97.9362137369,1.0
53183.8502288,144.735534797,1.0
56759.1069038,262.781768387,1.0
51852.5551108,186.31369181,1.0
51372.9139629,196.880586734,1.0
62577.0986579,880.905929345,1.0
45996.0120652,696.102871001,1.0
51007.4619014,86.449571494,1.0
57436.1478713,63.6898078822,1.0
60413.7841617,85.9948855541,1.0
40897.5488615,53.2127472006,1.0
55143.0255016,433.299602337,1.0
50905.5914033,161.512969601,1.0
57156.171471,150.978460776,1.0
47802.7812522,200.394241229,1.0
56135.4695261,59.3986169484,1.0
55001.1268419,98.1558895794,1.0
48371.0520004,643.09369263,1.0
49220.6675921,553.511040895,1.0
56587.4064051,209.677230853,1.0
49768.7377444,53.0983176976,1.0
46900.2471009,10.8183127625,1.0
53192.3923808,140.71919006,1.0
50997.6506455,325.054557858,1.0
49773.8734592,987.539887492,1.0
51929.8845617,500.459114065,1.0
47098.6645257,201.667346375,1.0
48061.77588,439.106810149,1.0
58405.4310571,210.189261944,1.0
47154.4455367,431.807169377,1.0
59780.8110372,1.79648897348,1.0
52153.9997564,592.613635633,1.0
50103.760549,108.466539573,1.0
58229.6520652,584.672108007,1.0
52633.96527,1596.40142366,1.0
56648.0921756,465.249432248,1.0
52759.2355124,385.288293201,1.0
53675.0315765,55.1411539694,1.0
52597.9208339,45.2590443752,1.0
46944.2822758,660.371820392,1.0
53965.9330836,589.792779569,1.0
43358.8351759,420.792025064,1.0
53995.1838171,841.245531079,1.0
56273.6857917,96.1651343888,1.0
51762.0707776,20.4684822553,1.0
50817.1911289,50.9913629847,1.0
46703.2162791,62.4324095794,1.0
53964.059505,341.891679846,1.0
49802.8114883,339.824353824,1.0
37547.5040676,552.617113862,1.0
54182.6554286,206.771934554,1.0
61745.6026822,151.924945639,1.0
47029.8898095,44.5879906069,1.0
48260.6509058,99.1321104092,1.0
51891.8748045,209.13770316,1.0
49055.5541,1087.46886641,1.0
49740.190682,68.7129707483,1.0
41054.0835475,457.407861606,1.0
50744.6566281,1069.73804362,1.0
47837.0642351,13.2495775588,1.0
55890.1073875,7.63856447094,1.0
57316.9207876,40.0487578531,1.0
53744.6971537,489.321472501,1.0
57266.6727355,398.015847744,1.0
48569.4650975,838.279414087,1.0
52818.9688702,119.388808392,1.0
53030.3783473,337.752871573,1.0
54385.0977312,147.566109025,1.0
50206.2047041,993.059868862,1.0
40849.1214705,488.726631544,1.0
52859.4274065,226.65636403,1.0
53967.9391289,92.9341513811,1.0
60180.6792631,387.313975998,1.0
48076.5732831,315.627695992,1.0
61766.2092694,40.8893303646,1.0
45680.8685013,28.7049234329,1.0
50994.6332741,607.700694555,1.0
62438.4164723,472.773816021,1.0
54232.540664,238.197452654,1.0
50775.6380992,173.863630445,1.0
52364.6381298,80.4921819777,1.0
50207.1090752,195.534660161,1.0
50698.8731698,95.1914916436,1.0
46217.4805114,245.557690843,1.0
54208.2436871,158.244684591,1.0
56908.611054,176.852045461,1.0
47815.6443529,344.311642389,1.0
56435.6083528,777.158719411,1.0
53445.7564883,172.400580638,1.0
49505.9202852,356.019237221,1.0
56450.4602724,201.037571452,1.0
42393.9967877,116.613604093,1.0
52788.6786844,1253.00618268,1.0
59988.3255636,319.769340873,1.0
49933.3839083,37.5113722003,1.0
55964.9075233,19.5533517868,1.0
47915.8526994,417.462405406,1.0
56108.0442417,1008.66366265,1.0
56303.6844941,641.732772528,1.0
53748.3193094,529.526711586,1.0
47278.4296322,679.790887093,1.0
46829.8013151,259.468589097,1.0
54581.4398228,585.176913557,1.0
48113.5875519,559.965162886,1.0
55733.7414555,1295.31921004,1.0
51378.8136306,210.25724812,1.0
47037.0326825,125.431713244,1.0
45123.7711454,135.884679627,1.0
50889.2375056,163.505179061,1.0
49688.9175852,190.670076038,1.0
63419.9065967,55.9760821159,1.0
56777.5954782,491.55698612,1.0
37227.4376371,294.3552918,1.0
59233.0398362,131.593514082,1.0
51888.2901293,1254.33909143,1.0
49798.0940577,36.7796893638,1.0
46596.9710312,881.159724853,1.0
50181.5241385,414.345025908,1.0
47935.6382627,0.540528457233,1.0
52829.7907352,695.47909586,1.0
43215.7372671,198.067825149,1.0
51068.3387566,84.9323421078,1.0
46159.20837,690.034962663,1.0
52435.2922595,6.48716124269,1.0
55622.038,739.779213076,1.0
49597.4322895,188.564202068,1.0
53159.8822811,2718.90487145,1.0
47297.565467,453.904828261,1.0
42123.6748892,82.8582259393,1.0
56562.5341082,148.753556604,1.0
44264.0707566,268.391831063,1.0
43228.2500455,475.366871912,1.0
46333.1639317,258.784509333,1.0
60137.6983178,543.235122145,1.0
55773.2118449,24.7336623846,1.0
55173.582255,287.597451638,1.0
58430.4222398,115.42312153,1.0
56461.933068,107.914266701,1.0
58748.5460357,58.2880481694,1.0
51311.0984468,292.406111962,1.0
47013.5645995,1236.17047055,1.0
55766.0985963,120.671561386,1.0
50554.1356877,395.714957267,1.0
49930.0943529,1425.90713963,1.0
46971.4513351,463.311889194,1.0
48308.2846798,342.67345525,1.0
54828.0530721,498.178130752,1.0
50199.7304899,274.200305718,1.0
48700.3641742,30.3470776417,1.0
54730.9806213,1131.30168346,1.0
56973.1299734,250.846614004,1.0
51946.5172908,68.6445862952,1.0
45292.0199004,332.208049969,1.0
56409.7012125,192.375708787,1.0
56150.316777,143.539761062,1.0
46020.6624525,77.8047707327,1.0
49072.8743891,50.0480913388,1.0
54946.3770351,201.294764778,1.0
51107.3450276,173.287199576,1.0
48533.7932802,1804.8887527,1.0
45973.7484624,29.1081965126,1.0
51739.8053746,278.820780735,1.0
49209.0485352,238.491746751,1.0
50712.6085078,194.180813421,1.0
46725.3156392,53.6905857132,1.0
42690.3251762,422.657304354,1.0
52306.9592136,172.520208252,1.0
49836.0295287,561.589463428,1.0
48052.9968808,192.641147687,1.0
47265.0717333,43.9612229883,1.0
45945.6699567,259.277591052,1.0
59470.0572053,573.579111843,1.0
54047.3716341,243.969079363,1.0
53914.3848029,1525.55921897,1.0
54845.2682973,250.854047805,1.0
49123.0414599,48.0302173423,1.0
50074.1554715,533.116252227,1.0
55344.4545086,66.0309142953,1.0
58032.1211872,1033.89851696,1.0
49343.8447633,45.4705653719,1.0
48015.6049904,422.221846372,1.0
48614.3539507,622.740258629,1.0
53433.8789355,12.2574122208,1.0
52897.4885218,474.194861704,1.0
51755.6914352,481.180190988,1.0
53797.5808669,992.373885685,1.0
43644.8208865,213.643324825,1.0
49122.3915622,140.167097164,1.0
51933.9476552,1144.88673537,1.0
54925.8906456,293.577612053,1.0
54185.5226967,124.035405486,1.0
47736.7457237,641.353041334,1.0
48636.7203186,132.627245384,1.0
53392.2880664,279.747595963,1.0
55304.5980041,502.778170434,1.0
45192.9873806,327.672884,1.0
44761.6827883,707.053574681,1.0
46017.8087775,1607.80052147,1.0
51364.3375087,842.347525717,1.0
55422.7629736,37.1001566028,1.0
45282.777591,765.029131966,1.0
50818.3383831,46.9993374303,1.0
51919.8991442,258.829988651,1.0
53585.7373111,429.774179032,1.0
51078.2975038,94.7636130928,1.0
55640.0347909,266.666076364,1.0
47162.2493974,787.333398424,1.0
55614.8460046,249.277496567,1.0
60235.0501451,20.3406158481,1.0
53398.5749661,81.2478583725,1.0
50883.1066665,257.423836325,1.0
46754.7778101,111.243167756,1.0
38480.009355,71.0975057965,1.0
47973.6150758,536.83320551,1.0
48431.7448114,19.990924242,1.0
56284.5420791,180.066412101,1.0
50307.6250318,55.1856144713,1.0
57644.8094348,1688.75054375,1.0
39272.4959461,74.3210399068,1.0
47564.0485074,145.114429144,1.0
59141.4312578,56.9654003374,1.0
52747.6539273,98.7188593777,1.0
50251.7062511,284.154909059,1.0
56400.7697011,666.945574727,1.0
61702.3438607,208.712073092,1.0
44907.5330528,35.6037752467,1.0
51907.7004061,340.435195957,1.0
45511.5905991,956.081509192,1.0
55678.9641217,16.9731321072,1.0
50783.5607801,93.0666371416,1.0
52141.7941197,148.458784429,1.0
48649.3540918,138.654504087,1.0
54693.4898228,3.35457475514,1.0
51433.5574786,79.8139786744,1.0
49679.0653014,108.863022797,1.0
55079.827278,142.867132551,1.0
44049.9222545,2.93610968559,1.0
56585.912979,982.546433123,1.0
53143.3506056,224.386558949,1.0
49534.5416779,105.953254499,1.0
59892.3370751,465.856644806,1.0
56132.2134934,72.322702812,1.0
44634.4490973,2.99147448223,1.0
42898.3955233,81.1313845066,1.0
46053.7275569,100.09550957,1.0
56712.0056979,116.215919192,1.0
47037.0285888,313.077566683,1.0
50204.2665962,3.73619611784,1.0
49294.8601618,108.613388459,1.0
51875.663069,11.6948584652,1.0
44804.751799,445.114681947,1.0
58062.2635065,935.106538742,1.0
60234.7943588,95.4097003821,1.0
54803.7101804,78.7868370868,1.0
38289.6120368,218.255344324,1.0
43609.0474915,635.529482645,1.0
55598.504641,118.617609975,1.0
51761.4262792,198.437639767,1.0
47149.371627,616.160473628,1.0
52298.646995,312.074953035,1.0
59357.9749058,208.080115041,1.0
41516.9041737,690.051217991,1.0
46140.61322,280.854190169,1.0
52282.767003,63.8492608029,1.0
51100.1272082,287.854843637,1.0
47636.3211617,343.744978627,1.0
52000.5650446,527.976438523,1.0
48484.1939447,218.686507452,1.0
48869.8525472,136.734710901,1.0
53598.0835413,162.775761267,1.0
42474.4141507,315.830138595,1.0
48886.8763818,31.9785481284,1.0
49470.1803534,200.141534311,1.0
51397.3896896,23.6418112847,1.0
42995.2199602,120.663006638,1.0
49126.4975569,142.39660952,1.0
53608.8954117,128.186224508,1.0
48625.1093677,583.568093423,1.0
50485.1565162,171.02935327,1.0
48574.4402476,360.482342461,1.0
56720.2881741,474.994645462,1.0
50585.0121177,81.6554072701,1.0
48157.0334639,108.315115835,1.0
45596.1049441,33.4103819432,1.0
49232.3441028,67.1317419308,1.0
53522.7041691,131.746581661,1.0
42881.0738937,1455.68769959,1.0
51715.9635544,138.685295392,1.0
64430.8540825,297.932464632,1.0
49500.9326143,292.358195257,1.0
45001.585479,69.065070007,1.0
51764.5724848,36.9842188027,1.0
45546.9489358,14.0349171688,1.0
53868.9608294,282.407028822,1.0
51296.4776026,89.4820145055,1.0
46791.8365028,89.6977165723,1.0
54003.5015197,118.388455676,1.0
50899.6391578,589.948851388,1.0
40526.0370372,84.3215069903,1.0
51818.0173141,50.7869780562,1.0
49392.0003371,521.487937083,1.0
49098.0749758,1057.10126438,1.0
51903.3848728,256.393640111,1.0
51702.0234964,135.890177583,1.0
50798.1157373,677.554291256,1.0
51254.0130233,234.731130128,1.0
57764.6444325,810.731875186,1.0
48985.411044,56.4565689776,1.0
48585.4135018,32.6128253397,1.0
54379.0760106,350.991699609,1.0
41786.1608748,278.140827306,1.0
51406.827999,294.623819599,1.0
54200.6645624,289.814626756,1.0
53959.5078948,865.597756039,1.0
60211.4412429,922.318904239,1.0
53420.7316828,444.426183334,1.0
53093.4708185,185.818129059,1.0
49666.6852791,39.9738123806,1.0
49877.7633859,717.942304947,1.0
53142.884932,319.159043371,1.0
51138.4438488,153.278148591,1.0
54082.6471227,316.65704384,1.0
43534.45,606.729179239,1.0
41524.2363703,123.854866814,1.0
55282.0703203,100.787816352,1.0
47680.5574072,79.7156871449,1.0
49041.4077964,711.787123329,1.0
49151.7284542,8.12486300873,1.0
49592.4440876,4.99603806243,1.0
48453.4505769,265.921373154,1.0
51099.8749651,181.109115658,1.0
54093.2202589,1.87648109536,1.0
54504.9710566,79.4125240104,1.0
54000.6213319,12.76682136,1.0
49337.9699161,83.266425253,1.0
52891.3260477,53.180892458,1.0
52444.4755301,145.513489784,1.0
56914.3970588,1314.95277013,1.0
45398.1324794,271.349426372,1.0
48022.6124009,130.896114569,1.0
49994.3882379,505.102751392,1.0
53348.2988937,234.495363475,1.0
43412.1580901,53.2322665794,1.0
51212.1765316,447.601623099,1.0
45772.5969702,369.228791068,1.0
56408.7838146,235.32212653,1.0
52279.8701859,9.91119807566,1.0
59096.2482483,64.1517123622,1.0
49402.5753125,70.524207639,1.0
49915.90538,193.559041332,1.0
57814.7902989,294.596535871,1.0
46090.2269456,692.745143703,1.0
48410.8556051,8.13881232822,1.0
48776.18753,674.829731806,1.0
48311.6107604,793.985384148,1.0
50200.8297874,221.227922074,1.0
49482.0853326,353.594647022,1.0
49862.7034518,288.360940837,1.0
47492.5925549,70.1582916395,1.0
49958.7008703,201.238510075,1.0
48442.2835472,1306.67690698,1.0
51632.0231413,95.8387586571,1.0
47709.4125336,334.172253644,1.0
42789.2637913,836.936765808,1.0
50916.9018,591.272020147,1.0
53440.0688588,1.40615947749,1.0
50254.6725176,44.9360876075,1.0
53462.5129423,93.5351245523,1.0
53625.0919039,324.749800728,1.0
57447.4886196,89.890968759,1.0
42015.1799183,43.1646127374,1.0
45319.0881718,62.6849547212,1.0
43950.1921368,95.1954692601,1.0
50945.7864352,206.384645856,1.0
44976.7441936,702.91630368,1.0
55132.1531363,229.7987883,1.0
49543.6206768,53.4996403952,1.0
52543.6502135,851.48246578,1.0
39627.1563575,392.486831405,1.0
50902.6745171,38.890531404,1.0
55080.8885681,200.650711972,1.0
47018.088439,226.4954492,1.0
45906.5130766,957.477237516,1.0
52622.5485927,750.150614225,1.0
47324.8671395,378.39404348,1.0
54252.7889156,256.355769354,1.0
44076.8676045,120.682857329,1.0
52624.4255715,53.9359480252,1.0
44453.5652956,364.917694961,1.0
51056.4665017,555.698840655,1.0
40033.3053022,618.242019744,1.0
45773.2733295,505.434606846,1.0
50304.1705952,394.768245435,1.0
45920.3109207,180.754179933,1.0
49377.6135291,203.114490875,1.0
43144.6668167,248.899210822,1.0
52928.2893379,60.2384365229,1.0
46637.5069066,131.126444514,1.0
51262.8597851,225.259815188,1.0
50600.4557019,273.183850149,1.0
56682.3359353,55.7870510165,1.0
47390.4736116,11.5507487503,1.0
47629.7170738,451.915560919,1.0
50597.7569028,40.5016903362,1.0
49586.8825698,67.4560942518,1.0
52651.856437,192.407168693,1.0
52130.5317195,259.371308328,1.0
42603.9383748,32.4331907325,1.0
49865.680573,128.644111335,1.0
46036.7689715,382.09071279,1.0
55094.9764982,514.380755839,1.0
54866.7915348,660.038319562,1.0
44758.4367361,64.7754030002,1.0
47912.2329796,653.458640173,1.0
43497.8407958,116.723810303,1.0
51236.7570458,160.424847072,1.0
44995.9220595,659.142972804,1.0
57594.9697991,155.172256762,1.0
49672.4153822,99.8830210848,1.0
53805.8523384,17.6003768827,1.0
51749.1308297,48.0791336026,1.0
41894.8618194,590.501968468,1.0
48235.922408,443.088311297,1.0
49777.4162779,130.150349829,1.0
44366.9585459,609.052124094,1.0
47153.0121614,84.7416227924,1.0
49688.9878171,773.457081604,1.0
46540.1220809,138.944403708,1.0
48409.0430856,223.588177555,1.0
38681.9602634,263.049947081,1.0
49450.4839361,159.366876998,1.0
49886.1952458,84.7465977747,1.0
61306.3698792,31.714944103,1.0
55975.530908,50.8466770975,1.0
59007.0275815,390.852869951,1.0
57845.7063666,104.646948073,1.0
52800.4208738,819.988539994,1.0
51119.4769146,41.5919179462,1.0
49562.1466614,418.396302058,1.0
49282.0946791,750.730726667,1.0
50065.0592256,14.5632322733,1.0
48182.4860838,350.770068288,1.0
48829.0984642,51.7304230231,1.0
39626.8096619,436.076976053,1.0
48215.6375551,543.586831033,1.0
59212.5130486,106.510548114,1.0
48325.4369357,175.773326403,1.0
54874.0626886,53.3083525609,1.0
50348.0602831,551.930522462,1.0
59730.1045646,130.868741218,1.0
57154.4322824,1130.86432727,1.0
43434.282352,531.130332258,1.0
44448.2041066,129.518232198,1.0
53456.608439,308.878418108,1.0
60628.6156128,81.9339112263,1.0
62872.7670787,301.959917389,1.0
50931.5920013,103.432391468,1.0
51803.8415536,193.107394368,1.0
53303.9426433,209.863359958,1.0
51560.3947027,419.836754063,1.0
45439.789288,1024.19977212,1.0
45823.3540609,249.593394124,1.0
50198.6716982,81.8285435142,1.0
55123.1526076,16.238207587,1.0
46607.0474952,220.451646727,1.0
43325.4127861,188.610213308,1.0
53983.9332671,17.9360074137,1.0
52499.0262693,437.245611784,1.0
54983.0422705,228.434151822,1.0
48071.608948,400.635909705,1.0
54513.2905713,278.447463383,1.0
53377.064137,524.100246343,1.0
46576.5516353,612.289701579,1.0
47530.4686097,455.059073583,1.0
54220.2687772,1105.44950764,1.0
49460.2728112,630.652531668,1.0
47477.3697086,785.338914396,1.0
47719.9204362,110.394735707,1.0
48868.9898103,196.742967812,1.0
48802.7371071,327.13314705,1.0
49549.163177,868.028556908,1.0
63927.0456113,742.683526199,1.0
50268.350346,133.401658678,1.0
49995.8980974,1398.53975342,1.0
48334.0288857,212.071846164,1.0
50769.7610007,421.965262522,1.0
55880.7857305,558.598275911,1.0
47116.4085779,224.997467948,1.0
50333.017151,484.365319894,1.0
48504.9373953,5.57242534296,1.0
55527.0492436,163.232255371,1.0
53101.8796191,95.2181145081,1.0
44121.9941613,10.9450750952,1.0
46858.7596456,176.704668222,1.0
55085.2453233,146.255384631,1.0
51307.9104921,125.833877459,1.0
55416.4233684,99.4703504243,1.0
50530.1868693,463.605209144,1.0
44909.1182108,602.288476865,1.0
51754.3151992,242.482886368,1.0
56167.7007337,71.8061492686,1.0
51314.0038211,527.159279084,1.0
41569.0963096,27.7229870306,1.0
55802.1188512,345.901144803,1.0
47632.6369154,834.303762033,1.0
46994.9553297,1027.0644679,1.0
54460.1282265,13.2073325214,1.0
47769.9951185,234.528384082,1.0
49106.9627637,380.563597721,1.0
58573.0815866,431.839869962,1.0
51673.647557,467.061046723,1.0
43968.6122036,397.8994186,1.0
45875.7579248,250.391674051,1.0
51547.8828915,603.735138747,1.0
44503.2490196,939.610140043,1.0
46124.8048609,424.194829883,1.0
44317.143544,1376.60732359,1.0
52438.7981998,103.749830761,1.0
45361.7170888,101.1816755,1.0
48194.4732043,1536.01883995,1.0
